t (us),volts
48.4584,16.72394
48.4592,15.8195
48.46,14.95584
48.4608,14.17103
48.4616,13.55116
48.4624,13.00016
48.4632,12.54159
48.464,12.08847
48.4648,11.64894
48.4656,11.24747
48.4664,10.89403
48.4672,10.47263
48.468,10.04759
48.4688,9.630719
48.4696,9.148594
48.4704,8.602125
48.4712,7.955969
48.472,7.3225
48.4728,6.628313
48.4736,5.99575
48.4744,5.436594
48.4752,4.853875
48.476,4.396219
48.4768,3.9585
48.4776,3.58875
48.4784,3.212656
48.4792,2.862844
48.48,2.495812
48.4808,2.129688
48.4816,1.763563
48.4824,1.317688
48.4832,0.9434063
48.484,0.540125
48.4848,0.1730938
48.4856,-0.1585938
48.4864,-0.45675
48.4872,-0.7385938
48.488,-1.0295
48.4888,-1.244281
48.4896,-1.5225
48.4904,-1.726406
48.4912,-1.958406
48.492,-2.198562
48.4928,-2.434188
48.4936,-2.729625
48.4944,-3.017813
48.4952,-3.306906
48.496,-3.627719
48.4968,-3.905031
48.4976,-4.141563
48.4984,-4.416156
48.4992,-4.633656
48.5,-4.826688
48.5008,-5.022438
48.5016,-5.165625
48.5024,-5.322406
48.5032,-5.456531
48.504,-5.608781
48.5048,-5.817219
48.5056,-6.006625
48.5064,-6.158875
48.5072,-6.348281
48.508,-6.527719
48.5088,-6.714406
48.5096,-6.908344
48.5104,-7.049719
48.5112,-7.2355
48.512,-7.382313
48.5128,-7.555406
48.5136,-7.714
48.5144,-7.834531
48.5152,-7.98225
48.516,-8.107313
48.5168,-8.220594
48.5176,-8.293094
48.5184,-8.396406
48.5192,-8.452594
48.52,-8.51875
48.5208,-8.581281
48.5216,-8.63475
48.5224,-8.672813
48.5232,-8.699094
48.524,-8.734438
48.5248,-8.770688
48.5256,-8.805125
48.5264,-8.822344
48.5272,-8.831406
48.528,-8.887594
48.5288,-8.880344
48.5296,-8.921125
48.5304,-8.925656
48.5312,-8.937437
48.532,-8.928375
48.5328,-8.929281
48.5336,-8.920219
48.5344,-8.913875
48.5352,-8.885781
48.536,-8.890313
48.5368,-8.874
48.5376,-8.828688
48.5384,-8.8305
48.5392,-8.798781
48.54,-8.754375
48.5408,-8.704531
48.5416,-8.662844
48.5424,-8.611187
48.5432,-8.555906
48.544,-8.529625
48.5448,-8.450781
48.5456,-8.332969
48.5464,-8.310313
48.5472,-8.196125
48.548,-8.12725
48.5488,-8.042969
48.5496,-7.946
48.5504,-7.865344
48.5512,-7.7575
48.552,-7.645125
48.5528,-7.543625
48.5536,-7.464781
48.5544,-7.353313
48.5552,-7.270844
48.556,-7.137625
48.5568,-7.022531
48.5576,-6.899281
48.5584,-6.769688
48.5592,-6.638281
48.56,-6.527719
48.5608,-6.437094
48.5616,-6.264906
48.5624,-6.136219
48.5632,-6.011156
48.564,-5.863437
48.5648,-5.767375
48.5656,-5.626
48.5664,-5.497313
48.5672,-5.403062
48.568,-5.291594
48.5688,-5.194625
48.5696,-5.0895
48.5704,-4.949031
48.5712,-4.819438
48.572,-4.688938
48.5728,-4.553906
48.5736,-4.452406
48.5744,-4.316469
48.5752,-4.186875
48.576,-4.042781
48.5768,-3.919531
48.5776,-3.792656
48.5784,-3.671219
48.5792,-3.551594
48.58,-3.445563
48.5808,-3.309625
48.5816,-3.161906
48.5824,-3.03775
48.5832,-2.927188
48.584,-2.804844
48.5848,-2.700625
48.5856,-2.592781
48.5864,-2.471344
48.5872,-2.389781
48.588,-2.250219
48.5888,-2.171375
48.5896,-2.059
48.5904,-1.970188
48.5912,-1.833344
48.592,-1.762656
48.5928,-1.659344
48.5936,-1.575063
48.5944,-1.470844
48.5952,-1.402875
48.596,-1.269656
48.5968,-1.180844
48.5976,-1.099281
48.5984,-1.015906
48.5992,-0.895375
48.6,-0.7929687
48.6008,-0.7331563
48.6016,-0.627125
48.6024,-0.5591563
48.6032,-0.4540312
48.604,-0.39875
48.6048,-0.315375
48.6056,-0.2175
48.6064,-0.1540625
48.6072,-0.068875
48.608,0.01540625
48.6088,0.0779375
48.6096,0.1531563
48.6104,0.2483125
48.6112,0.3398437
48.612,0.3643125
48.6128,0.431375
48.6136,0.5365
48.6144,0.5709375
48.6152,0.6579375
48.616,0.7123125
48.6168,0.7993125
48.6176,0.8382813
48.6184,0.9189375
48.6192,0.9914375
48.62,1.092031
48.6208,1.164531
48.6216,1.259688
48.6224,1.363
48.6232,1.430063
48.624,1.520687
48.6248,1.633063
48.6256,1.774438
48.6264,1.856
48.6272,1.962938
48.628,2.068062
48.6288,2.19675
48.6296,2.357156
48.6304,2.473156
48.6312,2.61
48.632,2.809375
48.6328,2.99425
48.6336,3.238938
48.6344,3.517156
48.6352,3.8425
48.636,4.216781
48.6368,4.735156
48.6376,5.369531
48.6384,6.293
48.6392,7.527313
48.64,9.201156
48.6408,11.29822
48.6416,13.96078
48.6424,16.98584
48.6432,20.13416
48.644,23.16013
48.6448,25.61153
48.6456,27.39503
48.6464,28.22606
48.6472,28.19344
48.648,27.44034
48.6488,26.15438
48.6496,24.67809
48.6504,23.26797
48.6512,22.10888
48.652,21.22075
48.6528,20.64347
48.6536,20.33172
48.6544,20.01363
48.6552,19.63119
48.656,19.12097
48.6568,18.41409
48.6576,17.59122
48.6584,16.72213
48.6592,15.81497
48.66,14.91688
48.6608,14.16197
48.6616,13.51309
48.6624,12.99381
48.6632,12.49266
48.664,12.06581
48.6648,11.63806
48.6656,11.28281
48.6664,10.87772
48.6672,10.48169
48.668,10.063
48.6688,9.588125
48.6696,9.128656
48.6704,8.570406
48.6712,7.952344
48.672,7.312531
48.6728,6.667281
48.6736,6.037438
48.6744,5.424813
48.6752,4.884688
48.676,4.401656
48.6768,3.9875
48.6776,3.601438
48.6784,3.236219
48.6792,2.881875
48.68,2.503062
48.6808,2.136938
48.6816,1.750875
48.6824,1.345781
48.6832,0.9542813
48.684,0.5627813
48.6848,0.1857813
48.6856,-0.1323125
48.6864,-0.4757813
48.6872,-0.7839063
48.688,-1.032219
48.6888,-1.292312
48.6896,-1.504375
48.6904,-1.753594
48.6912,-1.965656
48.692,-2.195844
48.6928,-2.454125
48.6936,-2.727813
48.6944,-3.019625
48.6952,-3.310531
48.696,-3.565188
48.6968,-3.843406
48.6976,-4.093531
48.6984,-4.351813
48.6992,-4.582
48.7,-4.793156
48.7008,-4.976219
48.7016,-5.142063
48.7024,-5.306094
48.7032,-5.442938
48.704,-5.6115
48.7048,-5.783688
48.7056,-5.98125
48.7064,-6.16975
48.7072,-6.341031
48.708,-6.538594
48.7088,-6.689938
48.7096,-6.881156
48.7104,-7.059688
48.7112,-7.225531
48.712,-7.423094
48.7128,-7.539094
48.7136,-7.736656
48.7144,-7.86625
48.7152,-7.994938
48.716,-8.110938
48.7168,-8.241437
48.7176,-8.327531
48.7184,-8.396406
48.7192,-8.456219
48.72,-8.516938
48.7208,-8.587625
48.7216,-8.637469
48.7224,-8.677344
48.7232,-8.718125
48.724,-8.759813
48.7248,-8.76525
48.7256,-8.806938
48.7264,-8.82325
48.7272,-8.835937
48.728,-8.864937
48.7288,-8.892125
48.7296,-8.903906
48.7304,-8.925656
48.7312,-8.922031
48.732,-8.95375
48.7328,-8.923844
48.7336,-8.941969
48.7344,-8.91025
48.7352,-8.89575
48.736,-8.882156
48.7368,-8.869469
48.7376,-8.854063
48.7384,-8.835031
48.7392,-8.805125
48.74,-8.740781
48.7408,-8.695469
48.7416,-8.680969
48.7424,-8.612094
48.7432,-8.572219
48.744,-8.499719
48.7448,-8.442625
48.7456,-8.357437
48.7464,-8.277688
48.7472,-8.213344
48.748,-8.147188
48.7488,-8.05475
48.7496,-7.937844
48.7504,-7.839969
48.7512,-7.724875
48.752,-7.647844
48.7528,-7.553594
48.7536,-7.459344
48.7544,-7.356031
48.7552,-7.251813
48.756,-7.138531
48.7568,-7.03975
48.7576,-6.883875
48.7584,-6.792344
48.7592,-6.665469
48.76,-6.551281
48.7608,-6.433469
48.7616,-6.303875
48.7624,-6.148906
48.7632,-6.013875
48.764,-5.906938
48.7648,-5.73475
48.7656,-5.602438
48.7664,-5.477375
48.7672,-5.376781
48.768,-5.281625
48.7688,-5.165625
48.7696,-5.057781
48.7704,-4.918219
48.7712,-4.801312
48.772,-4.673531
48.7728,-4.570219
48.7736,-4.445156
48.7744,-4.324625
48.7752,-4.172375
48.776,-4.046406
48.7768,-3.906844
48.7776,-3.77725
48.7784,-3.680281
48.7792,-3.569719
48.78,-3.399344
48.7808,-3.282438
48.7816,-3.15375
48.7824,-3.047719
48.7832,-2.9145
48.784,-2.813
48.7848,-2.688844
48.7856,-2.614531
48.7864,-2.474969
48.7872,-2.397031
48.788,-2.300063
48.7888,-2.168656
48.7896,-2.049937
48.7904,-1.944813
48.7912,-1.859625
48.792,-1.7545
48.7928,-1.647563
48.7936,-1.54425
48.7944,-1.440031
48.7952,-1.361187
48.796,-1.294125
48.7968,-1.212562
48.7976,-1.099281
48.7984,-1.010469
48.7992,-0.9506563
48.8,-0.8536875
48.8008,-0.7494688
48.8016,-0.6570313
48.8024,-0.576375
48.8032,-0.482125
48.804,-0.3815313
48.8048,-0.3099375
48.8056,-0.23925
48.8064,-0.141375
48.8072,-0.058
48.808,0.0344375
48.8088,0.07975
48.8096,0.1604063
48.8104,0.228375
48.8112,0.2909063
48.812,0.3688438
48.8128,0.4295625
48.8136,0.4884688
48.8144,0.5718437
48.8152,0.6470625
48.816,0.7331563
48.8168,0.7839063
48.8176,0.8727188
48.8184,0.9307188
48.8192,0.9995938
48.82,1.084781
48.8208,1.169063
48.8216,1.28325
48.8224,1.365719
48.8232,1.437312
48.824,1.526125
48.8248,1.637594
48.8256,1.701031
48.8264,1.844219
48.8272,1.955688
48.828,2.070781
48.8288,2.1895
48.8296,2.300969
48.8304,2.464094
48.8312,2.619969
48.832,2.811187
48.8328,2.990625
48.8336,3.237125
48.8344,3.505375
48.8352,3.826188
48.836,4.258469
48.8368,4.718844
48.8376,5.422094
48.8384,6.325625
48.8392,7.582594
48.84,9.221094
48.8408,11.37434
48.8416,14.02875
48.8424,17.07466
48.8432,20.28187
48.844,23.25347
48.8448,25.74294
48.8456,27.48656
48.8464,28.30219
48.8472,28.29041
48.848,27.47206
48.8488,26.19153
48.8496,24.69803
48.8504,23.30513
48.8512,22.10163
48.852,21.25247
48.8528,20.706
48.8536,20.32719
48.8544,20.05803
48.8552,19.66291
48.856,19.15178
48.8568,18.473
48.8576,17.62747
48.8584,16.73844
48.8592,15.83038
48.86,14.97578
48.8608,14.21181
48.8616,13.51853
48.8624,12.98928
48.8632,12.54069
48.864,12.04769
48.8648,11.66072
48.8656,11.27103
48.8664,10.88225
48.8672,10.52156
48.868,10.1065
48.8688,9.658812
48.8696,9.182125
48.8704,8.626594
48.8712,7.994031
48.872,7.335187
48.8728,6.650063
48.8736,6.015688
48.8744,5.398531
48.8752,4.833031
48.876,4.38625
48.8768,3.945813
48.8776,3.590563
48.8784,3.219906
48.8792,2.872813
48.88,2.513937
48.8808,2.137844
48.8816,1.743625
48.8824,1.336719
48.8832,0.9153125
48.884,0.5138438
48.8848,0.1676563
48.8856,-0.177625
48.8864,-0.47125
48.8872,-0.783
48.888,-1.064844
48.8888,-1.300469
48.8896,-1.526125
48.8904,-1.748156
48.8912,-1.970188
48.892,-2.242969
48.8928,-2.494906
48.8936,-2.803937
48.8944,-3.054969
48.8952,-3.35675
48.896,-3.618656
48.8968,-3.866969
48.8976,-4.136125
48.8984,-4.399844
48.8992,-4.642719
48.9,-4.831219
48.9008,-5.037844
48.9016,-5.197344
48.9024,-5.335094
48.9032,-5.484625
48.904,-5.654094
48.9048,-5.83625
48.9056,-6.040156
48.9064,-6.1915
48.9072,-6.385438
48.908,-6.535875
48.9088,-6.72075
48.9096,-6.877531
48.9104,-7.080531
48.9112,-7.247281
48.912,-7.397719
48.9128,-7.570813
48.9136,-7.737563
48.9144,-7.884375
48.9152,-8.010344
48.916,-8.129062
48.9168,-8.251406
48.9176,-8.307594
48.9184,-8.381
48.9192,-8.455312
48.92,-8.514219
48.9208,-8.577656
48.9216,-8.60575
48.9224,-8.677344
48.9232,-8.704531
48.924,-8.713594
48.9248,-8.781562
48.9256,-8.806031
48.9264,-8.821438
48.9272,-8.854969
48.928,-8.874
48.9288,-8.882156
48.9296,-8.9175
48.9304,-8.9175
48.9312,-8.943781
48.932,-8.973688
48.9328,-8.958281
48.9336,-8.938344
48.9344,-8.927469
48.9352,-8.908437
48.936,-8.896656
48.9368,-8.844094
48.9376,-8.850437
48.9384,-8.811469
48.9392,-8.763438
48.94,-8.746219
48.9408,-8.686406
48.9416,-8.6855
48.9424,-8.650156
48.9432,-8.575844
48.944,-8.526906
48.9448,-8.465281
48.9456,-8.371937
48.9464,-8.313031
48.9472,-8.187062
48.948,-8.120906
48.9488,-8.071063
48.9496,-7.985875
48.9504,-7.906125
48.9512,-7.80825
48.952,-7.686813
48.9528,-7.614313
48.9536,-7.504656
48.9544,-7.388656
48.9552,-7.294406
48.956,-7.152125
48.9568,-7.03975
48.9576,-6.915594
48.9584,-6.797781
48.9592,-6.668188
48.96,-6.567594
48.9608,-6.457937
48.9616,-6.361875
48.9624,-6.238625
48.9632,-6.064625
48.964,-5.941375
48.9648,-5.809969
48.9656,-5.644125
48.9664,-5.494594
48.9672,-5.390375
48.968,-5.290688
48.9688,-5.166531
48.9696,-5.073188
48.9704,-4.939063
48.9712,-4.824875
48.972,-4.698906
48.9728,-4.576563
48.9736,-4.470531
48.9744,-4.344563
48.9752,-4.2195
48.976,-4.079031
48.9768,-3.927688
48.9776,-3.841594
48.9784,-3.693875
48.9792,-3.57425
48.98,-3.464594
48.9808,-3.323219
48.9816,-3.2045
48.9824,-3.085781
48.9832,-2.9725
48.984,-2.842
48.9848,-2.729625
48.9856,-2.648969
48.9864,-2.551094
48.9872,-2.426031
48.988,-2.32
48.9888,-2.18225
48.9896,-2.064437
48.9904,-1.974719
48.9912,-1.836969
48.992,-1.724594
48.9928,-1.661156
48.9936,-1.565094
48.9944,-1.485344
48.9952,-1.382031
48.996,-1.308625
48.9968,-1.226156
48.9976,-1.131
48.9984,-0.9950625
48.9992,-0.9189375
49,-0.8219688
49.0008,-0.7313438
49.0016,-0.667
49.0024,-0.5265313
49.0032,-0.453125
49.004,-0.3706563
49.0048,-0.3063125
49.0056,-0.2600938
49.0064,-0.1658438
49.0072,-0.1060313
49.008,-0.0145
49.0088,0.07340625
49.0096,0.1305
49.0104,0.213875
49.0112,0.3144688
49.012,0.3887813
49.0128,0.4467813
49.0136,0.5229063
49.0144,0.6008438
49.0152,0.6570313
49.016,0.735875
49.0168,0.7993125
49.0176,0.8536875
49.0184,0.9053438
49.0192,1.001406
49.02,1.048531
49.0208,1.146406
49.0216,1.216187
49.0224,1.32675
49.0232,1.421
49.024,1.516156
49.0248,1.651188
49.0256,1.733656
49.0264,1.826094
49.0272,1.977438
49.028,2.085281
49.0288,2.212156
49.0296,2.318188
49.0304,2.45775
49.0312,2.605469
49.032,2.806656
49.0328,2.998781
49.0336,3.234406
49.0344,3.492688
49.0352,3.830719
49.036,4.198656
49.0368,4.701625
49.0376,5.392188
49.0384,6.3075
49.0392,7.569906
49.04,9.263687
49.0408,11.39156
49.0416,14.10578
49.0424,17.17978
49.0432,20.42416
49.044,23.432
49.0448,25.91966
49.0456,27.62884
49.0464,28.42906
49.0472,28.362
49.048,27.54275
49.0488,26.21691
49.0496,24.737
49.0504,23.32869
49.0512,22.12428
49.052,21.27513
49.0528,20.74678
49.0536,20.42778
49.0544,20.097
49.0552,19.75081
49.056,19.198
49.0568,18.49384
49.0576,17.64378
49.0584,16.76472
49.0592,15.84125
49.06,14.97941
49.0608,14.20819
49.0616,13.56838
49.0624,13.01738
49.0632,12.55881
49.064,12.09391
49.0648,11.7015
49.0656,11.30909
49.0664,10.93663
49.0672,10.53697
49.068,10.15
49.0688,9.687812
49.0696,9.191187
49.0704,8.642906
49.0712,8.033
49.072,7.340625
49.0728,6.67
49.0736,6.03925
49.0744,5.404875
49.0752,4.897375
49.076,4.397125
49.0768,3.93675
49.0776,3.57425
49.0784,3.250719
49.0792,2.913594
49.08,2.536594
49.0808,2.184063
49.0816,1.759938
49.0824,1.382938
49.0832,0.9597188
49.084,0.540125
49.0848,0.1794375
49.0856,-0.1459063
49.0864,-0.460375
49.0872,-0.7458438
49.088,-0.967875
49.0888,-1.234313
49.0896,-1.443656
49.0904,-1.682906
49.0912,-1.914906
49.092,-2.146906
49.0928,-2.426938
49.0936,-2.697
49.0944,-2.977938
49.0952,-3.279719
49.096,-3.580594
49.0968,-3.847938
49.0976,-4.124344
49.0984,-4.378094
49.0992,-4.579281
49.1,-4.785906
49.1008,-4.959
49.1016,-5.149313
49.1024,-5.288875
49.1032,-5.441125
49.104,-5.6115
49.1048,-5.775531
49.1056,-5.973094
49.1064,-6.154344
49.1072,-6.360063
49.108,-6.528625
49.1088,-6.6845
49.1096,-6.88025
49.1104,-7.06875
49.1112,-7.254531
49.112,-7.425813
49.1128,-7.573531
49.1136,-7.752063
49.1144,-7.88075
49.1152,-8.006719
49.116,-8.12725
49.1168,-8.210625
49.1176,-8.293094
49.1184,-8.387344
49.1192,-8.46075
49.12,-8.506969
49.1208,-8.561344
49.1216,-8.667375
49.1224,-8.673719
49.1232,-8.709969
49.124,-8.742594
49.1248,-8.785188
49.1256,-8.786094
49.1264,-8.814188
49.1272,-8.843188
49.128,-8.86675
49.1288,-8.919313
49.1296,-8.936531
49.1304,-8.927469
49.1312,-8.922031
49.132,-8.943781
49.1328,-8.945594
49.1336,-8.961
49.1344,-8.954656
49.1352,-8.909344
49.136,-8.933813
49.1368,-8.914781
49.1376,-8.876719
49.1384,-8.860406
49.1392,-8.835937
49.14,-8.781562
49.1408,-8.735344
49.1416,-8.69275
49.1424,-8.639281
49.1432,-8.604844
49.144,-8.556813
49.1448,-8.476156
49.1456,-8.414531
49.1464,-8.336594
49.1472,-8.247781
49.148,-8.18525
49.1488,-8.078313
49.1496,-8.014875
49.1504,-7.912469
49.1512,-7.825469
49.152,-7.732125
49.1528,-7.636969
49.1536,-7.539094
49.1544,-7.422188
49.1552,-7.346063
49.156,-7.238219
49.1568,-7.082344
49.1576,-6.979031
49.1584,-6.871188
49.1592,-6.741594
49.16,-6.600219
49.1608,-6.509594
49.1616,-6.37275
49.1624,-6.240438
49.1632,-6.11175
49.164,-5.956781
49.1648,-5.829
49.1656,-5.706656
49.1664,-5.577969
49.1672,-5.448375
49.168,-5.339625
49.1688,-5.239937
49.1696,-5.143875
49.1704,-5.035125
49.1712,-4.892844
49.172,-4.761438
49.1728,-4.635469
49.1736,-4.526719
49.1744,-4.375375
49.1752,-4.273875
49.176,-4.134313
49.1768,-4.013781
49.1776,-3.860625
49.1784,-3.751875
49.1792,-3.63225
49.18,-3.502656
49.1808,-3.379406
49.1816,-3.247094
49.1824,-3.122938
49.1832,-2.998781
49.184,-2.904531
49.1848,-2.774031
49.1856,-2.672531
49.1864,-2.581906
49.1872,-2.473156
49.188,-2.351719
49.1888,-2.246594
49.1896,-2.115188
49.1904,-2.018219
49.1912,-1.900406
49.192,-1.794375
49.1928,-1.705563
49.1936,-1.605875
49.1944,-1.525219
49.1952,-1.429156
49.196,-1.334
49.1968,-1.236125
49.1976,-1.132812
49.1984,-1.035844
49.1992,-0.9696875
49.2,-0.8464375
49.2008,-0.7603437
49.2016,-0.692375
49.2024,-0.6099062
49.2032,-0.5247188
49.204,-0.44225
49.2048,-0.3271563
49.2056,-0.29
49.2064,-0.19575
49.2072,-0.1096563
49.208,-0.0199375
49.2088,0.05709375
49.2096,0.1305
49.2104,0.1912188
49.2112,0.286375
49.212,0.366125
49.2128,0.4431563
49.2136,0.4984375
49.2144,0.5664062
49.2152,0.6688125
49.216,0.7195625
49.2168,0.783
49.2176,0.8826875
49.2184,0.92075
49.2192,1.014094
49.22,1.073906
49.2208,1.139156
49.2216,1.238844
49.2224,1.31225
49.2232,1.392906
49.224,1.50075
49.2248,1.598625
49.2256,1.711906
49.2264,1.81975
49.2272,1.931219
49.228,2.049937
49.2288,2.184063
49.2296,2.329063
49.2304,2.448688
49.2312,2.606375
49.232,2.781281
49.2328,2.975219
49.2336,3.212656
49.2344,3.489063
49.2352,3.793563
49.236,4.195031
49.2368,4.688031
49.2376,5.388562
49.2384,6.312938
49.2392,7.584406
49.24,9.252813
49.2408,11.41512
49.2416,14.13116
49.2424,17.23506
49.2432,20.47038
49.244,23.50903
49.2448,26.00847
49.2456,27.72491
49.2464,28.50247
49.2472,28.41003
49.248,27.608
49.2488,26.23775
49.2496,24.76056
49.2504,23.34681
49.2512,22.13606
49.252,21.27784
49.2528,20.77578
49.2536,20.44681
49.2544,20.15047
49.2552,19.78434
49.256,19.23788
49.2568,18.531
49.2576,17.71991
49.2584,16.82906
49.2592,15.89472
49.26,15.05372
49.2608,14.26528
49.2616,13.58922
49.2624,13.05453
49.2632,12.54975
49.264,12.13378
49.2648,11.75406
49.2656,11.35894
49.2664,10.98103
49.2672,10.60856
49.268,10.179
49.2688,9.713188
49.2696,9.248281
49.2704,8.659219
49.2712,8.020313
49.272,7.361469
49.2728,6.650969
49.2736,6.034719
49.2744,5.413031
49.2752,4.876531
49.276,4.405281
49.2768,3.996563
49.2776,3.595094
49.2784,3.244375
49.2792,2.904531
49.28,2.53025
49.2808,2.168656
49.2816,1.780781
49.2824,1.35575
49.2832,0.9551875
49.284,0.569125
49.2848,0.192125
49.2856,-0.1241563
49.2864,-0.4585625
49.2872,-0.7367813
49.288,-1.005938
49.2888,-1.240656
49.2896,-1.460875
49.2904,-1.687438
49.2912,-1.895875
49.292,-2.158688
49.2928,-2.420594
49.2936,-2.668
49.2944,-2.991531
49.2952,-3.254344
49.296,-3.584219
49.2968,-3.877844
49.2976,-4.105313
49.2984,-4.382625
49.2992,-4.600125
49.3,-4.824875
49.3008,-5.006125
49.3016,-5.178313
49.3024,-5.304281
49.3032,-5.465594
49.304,-5.623281
49.3048,-5.815406
49.3056,-5.987594
49.3064,-6.173375
49.3072,-6.363688
49.308,-6.527719
49.3088,-6.689938
49.3096,-6.885688
49.3104,-7.085969
49.3112,-7.258156
49.312,-7.427625
49.3128,-7.562656
49.3136,-7.736656
49.3144,-7.868969
49.3152,-7.995844
49.316,-8.11275
49.3168,-8.236
49.3176,-8.334781
49.3184,-8.396406
49.3192,-8.490656
49.32,-8.550469
49.3208,-8.608469
49.3216,-8.643813
49.3224,-8.719031
49.3232,-8.740781
49.324,-8.748031
49.3248,-8.787906
49.3256,-8.803313
49.3264,-8.825062
49.3272,-8.856781
49.328,-8.872188
49.3288,-8.908437
49.3296,-8.929281
49.3304,-8.957375
49.3312,-8.947406
49.332,-8.944688
49.3328,-8.937437
49.3336,-8.965531
49.3344,-8.943781
49.3352,-8.913875
49.336,-8.914781
49.3368,-8.892125
49.3376,-8.86675
49.3384,-8.826875
49.3392,-8.815094
49.34,-8.791531
49.3408,-8.759813
49.3416,-8.719031
49.3424,-8.682781
49.3432,-8.630219
49.344,-8.601219
49.3448,-8.523281
49.3456,-8.443531
49.3464,-8.394594
49.3472,-8.304875
49.348,-8.245063
49.3488,-8.129969
49.3496,-8.026656
49.3504,-7.928781
49.3512,-7.857188
49.352,-7.743906
49.3528,-7.627906
49.3536,-7.521875
49.3544,-7.404063
49.3552,-7.320688
49.356,-7.231875
49.3568,-7.082344
49.3576,-6.959094
49.3584,-6.867563
49.3592,-6.740687
49.36,-6.615625
49.3608,-6.480594
49.3616,-6.384531
49.3624,-6.230469
49.3632,-6.109938
49.364,-5.945
49.3648,-5.838063
49.3656,-5.6985
49.3664,-5.570719
49.3672,-5.443844
49.368,-5.337813
49.3688,-5.245375
49.3696,-5.141156
49.3704,-5.018813
49.3712,-4.902813
49.372,-4.760531
49.3728,-4.623687
49.3736,-4.522188
49.3744,-4.390781
49.3752,-4.288375
49.376,-4.109844
49.3768,-3.978438
49.3776,-3.883281
49.3784,-3.750969
49.3792,-3.619563
49.38,-3.486344
49.3808,-3.37125
49.3816,-3.246188
49.3824,-3.119313
49.3832,-3.013281
49.384,-2.871
49.3848,-2.768594
49.3856,-2.668906
49.3864,-2.571938
49.3872,-2.454125
49.388,-2.323625
49.3888,-2.222125
49.3896,-2.116094
49.3904,-2.024563
49.3912,-1.9285
49.392,-1.814312
49.3928,-1.695594
49.3936,-1.606781
49.3944,-1.517062
49.3952,-1.411031
49.396,-1.310438
49.3968,-1.197156
49.3976,-1.136437
49.3984,-0.9977813
49.3992,-0.9542813
49.4,-0.8962813
49.4008,-0.7748438
49.4016,-0.685125
49.4024,-0.6080937
49.4032,-0.5129375
49.404,-0.4522188
49.4048,-0.3688438
49.4056,-0.2437813
49.4064,-0.1948438
49.4072,-0.0924375
49.408,-0.0145
49.4088,0.0561875
49.4096,0.1214375
49.4104,0.21025
49.4112,0.2727813
49.412,0.3643125
49.4128,0.445875
49.4136,0.5093125
49.4144,0.5809063
49.4152,0.6461562
49.416,0.7095938
49.4168,0.7811875
49.4176,0.844625
49.4184,0.9434063
49.4192,1.013188
49.42,1.093844
49.4208,1.149125
49.4216,1.227063
49.4224,1.332188
49.4232,1.429156
49.424,1.536094
49.4248,1.60225
49.4256,1.714625
49.4264,1.855094
49.4272,1.955688
49.428,2.063531
49.4288,2.191312
49.4296,2.303688
49.4304,2.446875
49.4312,2.604563
49.432,2.792156
49.4328,2.984281
49.4336,3.22625
49.4344,3.508094
49.4352,3.794469
49.436,4.200469
49.4368,4.711594
49.4376,5.403062
49.4384,6.320188
49.4392,7.57625
49.44,9.273656
49.4408,11.45047
49.4416,14.16741
49.4424,17.255
49.4432,20.49756
49.444,23.53712
49.4448,26.01663
49.4456,27.72128
49.4464,28.53147
49.4472,28.45263
49.448,27.62159
49.4488,26.27581
49.4496,24.79047
49.4504,23.37672
49.4512,22.16234
49.452,21.32406
49.4528,20.80841
49.4536,20.46947
49.4544,20.16678
49.4552,19.80066
49.456,19.24694
49.4568,18.54097
49.4576,17.69634
49.4584,16.80913
49.4592,15.86391
49.46,15.02019
49.4608,14.24897
49.4616,13.60281
49.4624,13.06088
49.4632,12.58691
49.464,12.17275
49.4648,11.76131
49.4656,11.34988
49.4664,10.99825
49.4672,10.59406
49.468,10.18806
49.4688,9.744906
49.4696,9.242844
49.4704,8.690938
49.4712,8.072875
49.472,7.399531
49.4728,6.727094
49.4736,6.093625
49.4744,5.51
49.4752,4.928187
49.476,4.454219
49.4768,4.020125
49.4776,3.660344
49.4784,3.325938
49.4792,2.9725
49.48,2.605469
49.4808,2.209437
49.4816,1.836063
49.4824,1.429156
49.4832,1.030406
49.484,0.6443437
49.4848,0.2673437
49.4856,-0.06978125
49.4864,-0.3724688
49.4872,-0.667
49.488,-0.931625
49.4888,-1.194438
49.4896,-1.425531
49.4904,-1.622188
49.4912,-1.867781
49.492,-2.116094
49.4928,-2.412438
49.4936,-2.67525
49.4944,-2.930813
49.4952,-3.243469
49.496,-3.54525
49.4968,-3.803531
49.4976,-4.090813
49.4984,-4.366313
49.4992,-4.581094
49.5,-4.790438
49.5008,-4.93725
49.5016,-5.107625
49.5024,-5.269844
49.5032,-5.423
49.504,-5.596094
49.5048,-5.762844
49.5056,-5.964938
49.5064,-6.148906
49.5072,-6.323813
49.508,-6.492375
49.5088,-6.639188
49.5096,-6.824063
49.5104,-6.998969
49.5112,-7.207406
49.512,-7.342437
49.5128,-7.520969
49.5136,-7.678656
49.5144,-7.870781
49.5152,-7.959594
49.516,-8.113656
49.5168,-8.215156
49.5176,-8.287656
49.5184,-8.37375
49.5192,-8.462563
49.52,-8.506063
49.5208,-8.565875
49.5216,-8.617531
49.5224,-8.689125
49.5232,-8.720844
49.524,-8.747125
49.5248,-8.780656
49.5256,-8.797875
49.5264,-8.835937
49.5272,-8.862219
